product_id,product_name,price,stock_quantity,source_system,created_at
1031,Sugar 2kg Pro,1166.7,401,CSV,2025-12-08T10:54:29.191252
1032,Maize Flour 2kg Limited,5084.65,409,API,2025-12-08T10:54:29.191254
1033,Mineral Water 1L Pro,3434.15,247,API,2025-12-08T10:54:29.191255
1034,Office Chair Mini,8724.4,420,CSV,2025-12-08T10:54:29.191257
1035,Maize Flour 2kg Limited,3906.5,442,CSV,2025-12-08T10:54:29.191258
1036,Bluetooth Speaker Classic,6886.17,304,CSV,2025-12-08T10:54:29.191260
1037,Coffee Table Classic,1075.87,392,API,2025-12-08T10:54:29.191261
1038,Bluetooth Speaker Deluxe,8926.75,164,CSV,2025-12-08T10:54:29.191262
1039,Sugar 2kg 2024 Edition,5346.14,395,API,2025-12-08T10:54:29.191264
1040,Bluetooth Speaker Pro,1617.09,58,CSV,2025-12-08T10:54:29.191265
1041,Coca-Cola 500ml Pro,5448.16,281,API,2025-12-08T10:54:29.191267
1042,Office Chair Deluxe,8049.83,293,CSV,2025-12-08T10:54:29.191269
1043,Maize Flour 2kg 2024 Edition,6151.97,173,API,2025-12-08T10:54:29.191271
1044,Smartphone Model X Classic,4733.82,345,CSV,2025-12-08T10:54:29.191272
1045,Laptop Slim Classic,906.89,200,CSV,2025-12-08T10:54:29.191273
1046,Juice 1L Value,3588.46,170,CSV,2025-12-08T10:54:29.191275
1047,Coca-Cola 500ml Mini,7656.06,290,CSV,2025-12-08T10:54:29.191276
1048,Laptop Slim Classic,4583.06,350,API,2025-12-08T10:54:29.191278
1049,Safari Boot Pro,1480.03,458,API,2025-12-08T10:54:29.191279
1050,Coffee Table Pro,7011.17,340,API,2025-12-08T10:54:29.191281
1051,Coffee Table Limited,351.13,243,CSV,2025-12-08T10:54:29.191282
1052,Coffee Table Limited,8465.37,144,API,2025-12-08T10:54:29.191284
1053,Mineral Water 1L Value,1074.18,418,CSV,2025-12-08T10:54:29.191285
1054,Dining Table Mini,3056.08,236,API,2025-12-08T10:54:29.191287
1055,Juice 1L Pro,6227.7,280,CSV,2025-12-08T10:54:29.191288
1056,Sports Jersey Classic,3440.11,416,API,2025-12-08T10:54:29.191290
1057,School Uniform Value,6956.62,88,CSV,2025-12-08T10:54:29.191291
1058,Juice 1L Classic,5942.02,237,API,2025-12-08T10:54:29.191293
1059,Coca-Cola 500ml Mini,4479.9,157,API,2025-12-08T10:54:29.191294
1060,"Smart TV 43"" Deluxe",8149.96,394,API,2025-12-08T10:54:29.191296
1061,Coffee Table Deluxe,6618.64,46,CSV,2025-12-08T10:54:29.191298
1062,Maize Flour 2kg Mini,1509.92,76,API,2025-12-08T10:54:29.191299
1063,Tusker Lager 500ml Limited,6174.94,228,CSV,2025-12-08T10:54:29.191301
1064,Sugar 2kg 2024 Edition,5724.25,467,API,2025-12-08T10:54:29.191302
1065,School Uniform Classic,5848.13,313,API,2025-12-08T10:54:29.191304
1066,Sugar 2kg Classic,3723.77,281,CSV,2025-12-08T10:54:29.191306
1067,Bluetooth Speaker Classic,8619.42,443,CSV,2025-12-08T10:54:29.191307
1068,Milk 1L Deluxe,5922.13,320,API,2025-12-08T10:54:29.191308
1069,Sports Jersey Limited,4380.14,108,CSV,2025-12-08T10:54:29.191310
1070,Safari Boot Pro,5576.44,431,API,2025-12-08T10:54:29.191311
1071,Safari Boot 2024 Edition,9974.69,343,CSV,2025-12-08T10:54:29.191313
1072,Maize Flour 2kg Classic,6501.47,73,API,2025-12-08T10:54:29.191314
1073,Safari Boot Classic,1415.34,412,API,2025-12-08T10:54:29.191316
1074,Sports Jersey Value,1838.98,260,API,2025-12-08T10:54:29.191317
1075,Juice 1L Limited,3585.31,95,API,2025-12-08T10:54:29.191319
1076,Coca-Cola 500ml Value,5006.66,374,CSV,2025-12-08T10:54:29.191320
1077,Tusker Lager 500ml Limited,9269.32,295,API,2025-12-08T10:54:29.191321
1078,"Smart TV 43"" Value",4858.52,188,CSV,2025-12-08T10:54:29.191323
1079,Juice 1L Deluxe,846.63,373,API,2025-12-08T10:54:29.191325
1080,Kitenge Dress Value,8904.66,45,CSV,2025-12-08T10:54:29.191326
1081,Kitenge Dress Deluxe,6355.19,408,API,2025-12-08T10:54:29.191328
1082,Coca-Cola 500ml 2024 Edition,5373.58,5,API,2025-12-08T10:54:29.191329
1083,Sports Jersey Value,7351.45,215,API,2025-12-08T10:54:29.191331
1084,Sofa 3-seater Pro,401.5,472,API,2025-12-08T10:54:29.191332
1085,Tusker Lager 500ml Classic,6311.54,296,CSV,2025-12-08T10:54:29.191334
1086,Coca-Cola 500ml Deluxe,9904.13,414,CSV,2025-12-08T10:54:29.191335
1087,Coffee Table Classic,1311.87,39,API,2025-12-08T10:54:29.191336
1088,Office Chair Value,2845.67,439,API,2025-12-08T10:54:29.191338
1089,"Smart TV 43"" Value",1787.41,302,CSV,2025-12-08T10:54:29.191339
1090,School Uniform Mini,1795.22,400,CSV,2025-12-08T10:54:29.191341
1091,Safari Boot Mini,5297.52,16,API,2025-12-08T10:54:29.191342
1092,Smartphone Model X Value,9342.72,78,API,2025-12-08T10:54:29.191343
1093,Sports Jersey Pro,6623.64,371,CSV,2025-12-08T10:54:29.191345
1094,Sugar 2kg Classic,6440.5,386,CSV,2025-12-08T10:54:29.191346
1095,Smartphone Model X Limited,4017.51,154,API,2025-12-08T10:54:29.191348
1096,Mineral Water 1L Limited,6850.92,199,API,2025-12-08T10:54:29.191349
1097,Office Chair Value,8709.26,6,API,2025-12-08T10:54:29.191351
1098,Sports Jersey Deluxe,3191.1,271,CSV,2025-12-08T10:54:29.191352
1099,Bluetooth Speaker Mini,4346.27,470,API,2025-12-08T10:54:29.191354
1100,Sofa 3-seater 2024 Edition,8033.05,130,API,2025-12-08T10:54:29.191355
1101,Safari Boot Deluxe,6735.3,394,CSV,2025-12-08T10:54:29.191357
1102,Tusker Lager 500ml Deluxe,6918.27,92,API,2025-12-08T10:54:29.191358
1103,Coca-Cola 500ml Deluxe,134.34,34,CSV,2025-12-08T10:54:29.191360
1104,Kitenge Dress Value,1083.88,228,API,2025-12-08T10:54:29.191361
1105,Sugar 2kg 2024 Edition,1971.14,12,CSV,2025-12-08T10:54:29.191362
1106,Smartphone Model X Value,6398.92,362,CSV,2025-12-08T10:54:29.191364
1107,Smartphone Model X Limited,6581.13,460,CSV,2025-12-08T10:54:29.191366
1108,Smartphone Model X 2024 Edition,2980.96,338,CSV,2025-12-08T10:54:29.191367
1109,School Uniform Mini,4298.48,462,API,2025-12-08T10:54:29.191369
1110,Office Chair Mini,786.27,397,CSV,2025-12-08T10:54:29.191370
1111,Sports Jersey 2024 Edition,9959.79,132,API,2025-12-08T10:54:29.191372
1112,Milk 1L Classic,4942.63,475,CSV,2025-12-08T10:54:29.191373
1113,Juice 1L Pro,6472.56,55,CSV,2025-12-08T10:54:29.191374
1114,Juice 1L Pro,6158.96,54,API,2025-12-08T10:54:29.191376
1115,Dining Table Classic,775.55,292,API,2025-12-08T10:54:29.191377
1116,Kitenge Dress Limited,1531.1,327,CSV,2025-12-08T10:54:29.191379
1117,Laptop Slim 2024 Edition,1558.49,168,API,2025-12-08T10:54:29.191380
1118,Coca-Cola 500ml Value,7090.68,394,API,2025-12-08T10:54:29.191382
1119,Sports Jersey Limited,8448.29,399,CSV,2025-12-08T10:54:29.191383
1120,Mineral Water 1L Classic,3875.02,352,API,2025-12-08T10:54:29.191385
1121,Bluetooth Speaker 2024 Edition,6834.27,205,CSV,2025-12-08T10:54:29.191387
1122,Bluetooth Speaker Value,8540.75,174,CSV,2025-12-08T10:54:29.191388
1123,School Uniform Deluxe,2071.05,283,CSV,2025-12-08T10:54:29.191390
1124,Safari Boot 2024 Edition,6974.03,458,CSV,2025-12-08T10:54:29.191391
1125,Coffee Table Classic,8857.88,224,CSV,2025-12-08T10:54:29.191393
1126,Maize Flour 2kg Pro,302.38,303,CSV,2025-12-08T10:54:29.191394
1127,Sports Jersey Classic,7937.75,329,API,2025-12-08T10:54:29.191396
1128,Sports Jersey Classic,418.57,28,API,2025-12-08T10:54:29.191397
1129,Laptop Slim Classic,2156.2,334,API,2025-12-08T10:54:29.191399
1130,Mineral Water 1L Deluxe,5814.49,473,CSV,2025-12-08T10:54:29.191400
1131,Smartphone Model X Limited,6555.62,241,CSV,2025-12-08T10:54:29.191402
1132,Basmati Rice 5kg Classic,1763.88,25,API,2025-12-08T10:54:29.191403
1133,Laptop Slim Value,1748.36,302,CSV,2025-12-08T10:54:29.191405
1134,"Smart TV 43"" Limited",5970.03,315,CSV,2025-12-08T10:54:29.191406
1135,Smartphone Model X Limited,3406.56,427,API,2025-12-08T10:54:29.191408
1136,Dining Table Deluxe,5780.87,70,API,2025-12-08T10:54:29.191409
1137,Maize Flour 2kg Value,1775.8,32,CSV,2025-12-08T10:54:29.191411
1138,Office Chair Mini,4180.79,356,API,2025-12-08T10:54:29.191412
1139,Mineral Water 1L Limited,2474.26,297,CSV,2025-12-08T10:54:29.191413
1140,Maize Flour 2kg Mini,8481.3,313,API,2025-12-08T10:54:29.191415
1141,Maize Flour 2kg Limited,853.19,3,CSV,2025-12-08T10:54:29.191416
1142,Bluetooth Speaker Limited,6950.36,405,API,2025-12-08T10:54:29.191418
1143,Basmati Rice 5kg Pro,6416.27,267,API,2025-12-08T10:54:29.191419
1144,Safari Boot Pro,6124.85,19,CSV,2025-12-08T10:54:29.191421
1145,Kitenge Dress Deluxe,8273.51,154,API,2025-12-08T10:54:29.191423
1146,Kitenge Dress Value,2394.61,60,CSV,2025-12-08T10:54:29.191424
1147,Tusker Lager 500ml Mini,7623.23,276,CSV,2025-12-08T10:54:29.191426
1148,Safari Boot 2024 Edition,578.04,57,CSV,2025-12-08T10:54:29.191427
1149,Sports Jersey Pro,1639.61,472,CSV,2025-12-08T10:54:29.191429
1150,Bluetooth Speaker 2024 Edition,2135.42,128,API,2025-12-08T10:54:29.191430
1151,Juice 1L Classic,1088.99,26,CSV,2025-12-08T10:54:29.191431
1152,Maize Flour 2kg Limited,5173.29,36,CSV,2025-12-08T10:54:29.191433
1153,School Uniform Limited,2027.58,346,API,2025-12-08T10:54:29.191434
1154,Maize Flour 2kg 2024 Edition,2316.43,121,API,2025-12-08T10:54:29.191436
1155,Milk 1L Pro,781.62,299,API,2025-12-08T10:54:29.191437
1156,Laptop Slim Pro,2200.84,312,API,2025-12-08T10:54:29.191439
1157,Milk 1L 2024 Edition,1407.23,368,CSV,2025-12-08T10:54:29.191440
1158,Sofa 3-seater Pro,3392.12,16,CSV,2025-12-08T10:54:29.191442
1159,Office Chair Classic,8523.93,234,API,2025-12-08T10:54:29.191443
1160,Sugar 2kg Pro,8869.77,309,CSV,2025-12-08T10:54:29.191445
1161,Mineral Water 1L Value,9702.85,437,CSV,2025-12-08T10:54:29.191446
1162,Laptop Slim Mini,5241.6,441,CSV,2025-12-08T10:54:29.191448
1163,Juice 1L Mini,4654.49,7,API,2025-12-08T10:54:29.191449
1164,Basmati Rice 5kg 2024 Edition,4370.77,113,CSV,2025-12-08T10:54:29.191451
1165,Coca-Cola 500ml Limited,9802.83,20,API,2025-12-08T10:54:29.191452
1166,Coca-Cola 500ml Limited,5334.66,245,CSV,2025-12-08T10:54:29.191454
1167,Sports Jersey Pro,876.76,385,CSV,2025-12-08T10:54:29.191455
1168,Safari Boot Pro,3616.14,122,CSV,2025-12-08T10:54:29.191457
1169,Laptop Slim Deluxe,3083.12,360,API,2025-12-08T10:54:29.191458
1170,Coca-Cola 500ml Limited,4664.42,70,API,2025-12-08T10:54:29.191460
1171,Sugar 2kg Deluxe,4669.74,324,CSV,2025-12-08T10:54:29.191461
1172,Laptop Slim Deluxe,3362.42,16,API,2025-12-08T10:54:29.191462
1173,School Uniform Deluxe,9463.65,277,CSV,2025-12-08T10:54:29.191464
1174,Bluetooth Speaker Deluxe,9325.82,263,API,2025-12-08T10:54:29.191466
1175,"Smart TV 43"" Limited",3687.63,316,CSV,2025-12-08T10:54:29.191467
1176,Sofa 3-seater Pro,6499.32,360,CSV,2025-12-08T10:54:29.191468
1177,Mineral Water 1L Pro,9813.45,122,CSV,2025-12-08T10:54:29.191470
1178,Safari Boot Mini,7462.92,115,API,2025-12-08T10:54:29.191471
1179,Sofa 3-seater Value,6818.26,141,CSV,2025-12-08T10:54:29.191473
1180,Bluetooth Speaker 2024 Edition,4551.49,256,CSV,2025-12-08T10:54:29.191474
1181,School Uniform Limited,6228.47,409,CSV,2025-12-08T10:54:29.191476
1182,Milk 1L Classic,847.7,459,CSV,2025-12-08T10:54:29.191478
1183,Dining Table Classic,1689.42,57,CSV,2025-12-08T10:54:29.191479
1184,Safari Boot Mini,2082.35,487,CSV,2025-12-08T10:54:29.191485
1185,Coffee Table Deluxe,5437.28,67,API,2025-12-08T10:54:29.191486
1186,Coffee Table Limited,7390.21,10,API,2025-12-08T10:54:29.191488
1187,Maize Flour 2kg Classic,8724.35,118,API,2025-12-08T10:54:29.191490
1188,School Uniform Deluxe,6478.21,167,API,2025-12-08T10:54:29.191491
1189,Juice 1L Limited,3075.62,67,API,2025-12-08T10:54:29.191493
1190,Sugar 2kg Pro,4868.22,497,API,2025-12-08T10:54:29.191494
1191,Smartphone Model X 2024 Edition,2879.6,489,CSV,2025-12-08T10:54:29.191496
1192,Mineral Water 1L Deluxe,5376.4,93,CSV,2025-12-08T10:54:29.191497
1193,Basmati Rice 5kg Pro,1213.33,162,CSV,2025-12-08T10:54:29.191499
1194,School Uniform 2024 Edition,1885.74,287,CSV,2025-12-08T10:54:29.191501
1195,Sofa 3-seater Pro,3760.5,276,CSV,2025-12-08T10:54:29.191502
1196,Tusker Lager 500ml Classic,9208.32,207,API,2025-12-08T10:54:29.191503
1197,Milk 1L 2024 Edition,1602.73,496,API,2025-12-08T10:54:29.191505
1198,Coffee Table 2024 Edition,9697.58,386,CSV,2025-12-08T10:54:29.191507
1199,Juice 1L 2024 Edition,6907.01,374,API,2025-12-08T10:54:29.191509
1200,Smartphone Model X Deluxe,5532.05,157,CSV,2025-12-08T10:54:29.191510
1201,Safari Boot Limited,3606.07,167,CSV,2025-12-08T10:54:29.191512
1202,Mineral Water 1L Value,5288.02,400,API,2025-12-08T10:54:29.191513
1203,Maize Flour 2kg Classic,5407.2,228,CSV,2025-12-08T10:54:29.191515
1204,Juice 1L Pro,4930.13,308,CSV,2025-12-08T10:54:29.191516
1205,Coffee Table Pro,7173.84,218,API,2025-12-08T10:54:29.191518
1206,School Uniform Classic,2882.27,179,API,2025-12-08T10:54:29.191519
1207,Kitenge Dress Pro,7292.14,227,API,2025-12-08T10:54:29.191521
1208,School Uniform Pro,8066.44,496,API,2025-12-08T10:54:29.191522
1209,Safari Boot Mini,5892.44,44,CSV,2025-12-08T10:54:29.191524
1210,Sugar 2kg Limited,9884.41,268,API,2025-12-08T10:54:29.191526
1211,Laptop Slim Classic,115.86,327,API,2025-12-08T10:54:29.191528
1212,Safari Boot Value,4648.09,290,CSV,2025-12-08T10:54:29.191529
1213,Basmati Rice 5kg Mini,3848.61,283,API,2025-12-08T10:54:29.191531
1214,Bluetooth Speaker Mini,5872.82,252,API,2025-12-08T10:54:29.191532
1215,Maize Flour 2kg Mini,74.34,134,API,2025-12-08T10:54:29.191533
1216,Kitenge Dress Deluxe,6675.84,147,API,2025-12-08T10:54:29.191535
1217,Milk 1L Deluxe,6465.62,14,CSV,2025-12-08T10:54:29.191536
1218,Coffee Table Classic,6008.97,185,API,2025-12-08T10:54:29.191538
1219,Juice 1L Mini,2616.22,351,API,2025-12-08T10:54:29.191539
1220,Bluetooth Speaker Value,7342.92,8,API,2025-12-08T10:54:29.191541
1221,Maize Flour 2kg Pro,3230.83,449,CSV,2025-12-08T10:54:29.191542
1222,Office Chair Classic,2763.07,214,API,2025-12-08T10:54:29.191544
1223,Bluetooth Speaker 2024 Edition,5319.64,479,CSV,2025-12-08T10:54:29.191545
1224,Mineral Water 1L Mini,6298.9,391,CSV,2025-12-08T10:54:29.191547
1225,Mineral Water 1L Value,3259.94,161,API,2025-12-08T10:54:29.191548
1226,Sofa 3-seater Classic,5367.48,180,CSV,2025-12-08T10:54:29.191550
1227,Smartphone Model X Value,2850.11,398,API,2025-12-08T10:54:29.191551
1228,School Uniform Pro,1069.06,79,CSV,2025-12-08T10:54:29.191552
1229,Maize Flour 2kg Limited,4631.89,39,CSV,2025-12-08T10:54:29.191554
1230,Maize Flour 2kg Limited,3514.69,353,API,2025-12-08T10:54:29.191556
1231,Milk 1L Value,5255.06,496,API,2025-12-08T10:54:29.191557
1232,Sugar 2kg Classic,7457.38,60,CSV,2025-12-08T10:54:29.191559
1233,Basmati Rice 5kg Deluxe,2304.42,64,CSV,2025-12-08T10:54:29.191560
1234,Maize Flour 2kg Limited,6923.64,401,CSV,2025-12-08T10:54:29.191562
1235,"Smart TV 43"" Mini",4868.34,220,CSV,2025-12-08T10:54:29.191563
1236,Maize Flour 2kg Classic,7940.9,262,CSV,2025-12-08T10:54:29.191564
1237,Kitenge Dress 2024 Edition,480.65,154,CSV,2025-12-08T10:54:29.191566
1238,"Smart TV 43"" Value",2093.74,461,CSV,2025-12-08T10:54:29.191567
1239,Sugar 2kg Classic,953.25,433,API,2025-12-08T10:54:29.191569
1240,Tusker Lager 500ml 2024 Edition,1647.55,256,CSV,2025-12-08T10:54:29.191570
1241,Coca-Cola 500ml Classic,8204.89,390,CSV,2025-12-08T10:54:29.191572
1242,Mineral Water 1L Deluxe,1955.9,144,CSV,2025-12-08T10:54:29.191573
1243,Coca-Cola 500ml Deluxe,1031.92,109,API,2025-12-08T10:54:29.191575
1244,Office Chair Limited,6751.58,54,CSV,2025-12-08T10:54:29.191576
1245,Coffee Table Limited,2182.03,116,API,2025-12-08T10:54:29.191578
1246,Bluetooth Speaker Classic,4685.72,266,CSV,2025-12-08T10:54:29.191585
1247,School Uniform Deluxe,2918.3,369,CSV,2025-12-08T10:54:29.191586
1248,Bluetooth Speaker Limited,1201.44,145,API,2025-12-08T10:54:29.191587
1249,Tusker Lager 500ml Deluxe,9762.98,227,CSV,2025-12-08T10:54:29.191589
1250,Juice 1L 2024 Edition,9850.38,219,CSV,2025-12-08T10:54:29.191590
1251,Laptop Slim Deluxe,3706.04,6,API,2025-12-08T10:54:29.191592
1252,Laptop Slim Limited,5250.49,346,CSV,2025-12-08T10:54:29.191593
1253,Smartphone Model X Limited,4036.21,302,CSV,2025-12-08T10:54:29.191595
1254,Maize Flour 2kg 2024 Edition,9753.31,173,CSV,2025-12-08T10:54:29.191596
1255,Juice 1L Classic,2367.05,217,API,2025-12-08T10:54:29.191598
1256,Sofa 3-seater Mini,7905.45,329,API,2025-12-08T10:54:29.191599
1257,Coffee Table Deluxe,6051.5,207,API,2025-12-08T10:54:29.191601
1258,Tusker Lager 500ml Pro,7691.6,55,CSV,2025-12-08T10:54:29.191602
1259,Coffee Table Limited,2346.68,482,CSV,2025-12-08T10:54:29.191603
1260,"Smart TV 43"" Deluxe",575.88,34,API,2025-12-08T10:54:29.191605
1261,Smartphone Model X Limited,6065.61,167,CSV,2025-12-08T10:54:29.191606
1262,Dining Table Mini,811.35,384,API,2025-12-08T10:54:29.191608
1263,Safari Boot 2024 Edition,6637.83,251,API,2025-12-08T10:54:29.191609
1264,Tusker Lager 500ml Mini,8603.74,279,CSV,2025-12-08T10:54:29.191611
1265,Laptop Slim Classic,3867.12,161,API,2025-12-08T10:54:29.191612
1266,Sports Jersey Classic,376.95,285,API,2025-12-08T10:54:29.191614
1267,Milk 1L Limited,1388.16,366,API,2025-12-08T10:54:29.191615
1268,Kitenge Dress Value,6766.49,337,API,2025-12-08T10:54:29.191617
1269,Safari Boot Value,604.58,134,API,2025-12-08T10:54:29.191618
1270,Juice 1L Value,6781.05,392,API,2025-12-08T10:54:29.191620
1271,Dining Table Classic,5925.11,65,API,2025-12-08T10:54:29.191621
1272,Dining Table Mini,8918.86,174,API,2025-12-08T10:54:29.191622
1273,Laptop Slim 2024 Edition,9919.86,210,API,2025-12-08T10:54:29.191624
1274,Smartphone Model X Pro,2384.49,159,CSV,2025-12-08T10:54:29.191626
1275,Bluetooth Speaker Classic,3409.06,10,API,2025-12-08T10:54:29.191627
1276,Laptop Slim Deluxe,8640.52,290,API,2025-12-08T10:54:29.191635
1277,Dining Table Deluxe,4723.51,11,API,2025-12-08T10:54:29.191637
1278,Sports Jersey 2024 Edition,5746.76,413,API,2025-12-08T10:54:29.191638
1279,Smartphone Model X 2024 Edition,4992.48,415,API,2025-12-08T10:54:29.191640
1280,Sugar 2kg 2024 Edition,9695.81,103,API,2025-12-08T10:54:29.191641
1281,Smartphone Model X 2024 Edition,2688.29,152,API,2025-12-08T10:54:29.191643
1282,Maize Flour 2kg Deluxe,8449.66,48,API,2025-12-08T10:54:29.191644
1283,Dining Table Value,8021.8,243,API,2025-12-08T10:54:29.191671
1284,Sugar 2kg Mini,812.78,421,API,2025-12-08T10:54:29.191673
1285,Tusker Lager 500ml Limited,6651.39,160,CSV,2025-12-08T10:54:29.191674
1286,Sports Jersey 2024 Edition,6268.39,232,CSV,2025-12-08T10:54:29.191676
1287,Smartphone Model X Value,5017.08,338,API,2025-12-08T10:54:29.191678
1288,Coffee Table Value,7279.82,30,CSV,2025-12-08T10:54:29.191679
1289,Coffee Table Pro,2441.72,382,API,2025-12-08T10:54:29.191681
1290,Sports Jersey 2024 Edition,8608.85,466,CSV,2025-12-08T10:54:29.191682
1291,Milk 1L 2024 Edition,8245.92,330,CSV,2025-12-08T10:54:29.191684
1292,Office Chair Limited,2422.91,76,CSV,2025-12-08T10:54:29.191685
1293,Smartphone Model X Mini,8280.93,237,API,2025-12-08T10:54:29.191687
1294,Juice 1L Limited,6486.87,18,CSV,2025-12-08T10:54:29.191688
1295,Sugar 2kg Pro,339.96,404,API,2025-12-08T10:54:29.191690
1296,Mineral Water 1L Deluxe,8532.58,493,API,2025-12-08T10:54:29.191692
1297,"Smart TV 43"" Mini",8970.23,160,API,2025-12-08T10:54:29.191693
1298,Laptop Slim 2024 Edition,6733.14,453,CSV,2025-12-08T10:54:29.191695
1299,Safari Boot Pro,1163.73,376,CSV,2025-12-08T10:54:29.191697
1300,Tusker Lager 500ml Limited,8851.42,121,CSV,2025-12-08T10:54:29.191698
1301,Sofa 3-seater Mini,5864.05,199,CSV,2025-12-08T10:54:29.191700
1302,Safari Boot Pro,1112.8,109,API,2025-12-08T10:54:29.191701
1303,Sports Jersey 2024 Edition,8635.85,28,API,2025-12-08T10:54:29.191703
1304,Tusker Lager 500ml Deluxe,9489.67,162,API,2025-12-08T10:54:29.191704
1305,Safari Boot 2024 Edition,8800.36,479,CSV,2025-12-08T10:54:29.191705
1306,Coffee Table Deluxe,3709.01,157,CSV,2025-12-08T10:54:29.191707
1307,Coca-Cola 500ml Mini,7407.52,409,CSV,2025-12-08T10:54:29.191708
1308,Sugar 2kg Value,3877.67,327,API,2025-12-08T10:54:29.191710
1309,Smartphone Model X Mini,4451.91,4,API,2025-12-08T10:54:29.191712
1310,Sofa 3-seater Classic,9366.41,387,CSV,2025-12-08T10:54:29.191713
1311,Office Chair Mini,8907.95,468,API,2025-12-08T10:54:29.191714
1312,Coffee Table Mini,387.12,443,CSV,2025-12-08T10:54:29.191716
1313,Sports Jersey Deluxe,4158.97,430,API,2025-12-08T10:54:29.191717
1314,Kitenge Dress Mini,1645.42,133,CSV,2025-12-08T10:54:29.191719
1315,Coffee Table Value,7305.85,280,API,2025-12-08T10:54:29.191720
1316,Kitenge Dress Mini,568.38,328,CSV,2025-12-08T10:54:29.191722
1317,Safari Boot Classic,4036.59,321,API,2025-12-08T10:54:29.191723
1318,Dining Table Classic,1620.33,264,CSV,2025-12-08T10:54:29.191725
1319,Juice 1L Mini,9397.21,231,API,2025-12-08T10:54:29.191726
1320,Sugar 2kg Pro,6890.3,423,API,2025-12-08T10:54:29.191728
1321,Office Chair Classic,4174.24,93,API,2025-12-08T10:54:29.191729
1322,Safari Boot Classic,9483.69,472,CSV,2025-12-08T10:54:29.191731
1323,Laptop Slim Pro,2654.74,436,CSV,2025-12-08T10:54:29.191732
1324,Laptop Slim Value,4317.59,133,CSV,2025-12-08T10:54:29.191734
1325,Bluetooth Speaker Pro,9475.07,60,CSV,2025-12-08T10:54:29.191735
1326,Juice 1L Mini,9203.89,232,API,2025-12-08T10:54:29.191737
1327,Smartphone Model X Deluxe,2071.3,484,API,2025-12-08T10:54:29.191738
1328,Coffee Table Limited,1345.48,438,CSV,2025-12-08T10:54:29.191740
1329,Mineral Water 1L Mini,2865.52,346,CSV,2025-12-08T10:54:29.191741
1330,Safari Boot Limited,7935.01,14,API,2025-12-08T10:54:29.191742
1331,Office Chair Value,4537.22,127,API,2025-12-08T10:54:29.191744
1332,Juice 1L Classic,152.69,68,API,2025-12-08T10:54:29.191745
1333,Safari Boot Deluxe,3865.78,216,API,2025-12-08T10:54:29.191747
1334,"Smart TV 43"" Value",634.59,170,CSV,2025-12-08T10:54:29.191748
1335,School Uniform Value,9396.25,495,CSV,2025-12-08T10:54:29.191750
1336,Bluetooth Speaker Value,6215.6,154,API,2025-12-08T10:54:29.191752
1337,Office Chair Value,459.19,91,API,2025-12-08T10:54:29.191753
1338,Milk 1L 2024 Edition,8785.07,67,CSV,2025-12-08T10:54:29.191755
1339,Coffee Table Pro,2641.04,160,CSV,2025-12-08T10:54:29.191756
1340,Milk 1L Mini,9735.05,143,API,2025-12-08T10:54:29.191757
1341,School Uniform 2024 Edition,6148.67,389,API,2025-12-08T10:54:29.191759
1342,Tusker Lager 500ml Limited,8932.08,161,API,2025-12-08T10:54:29.191760
1343,Milk 1L Classic,1929.75,27,CSV,2025-12-08T10:54:29.191762
1344,Maize Flour 2kg Limited,2639.23,361,API,2025-12-08T10:54:29.191763
1345,Kitenge Dress Limited,455.88,182,API,2025-12-08T10:54:29.191765
1346,Sports Jersey Classic,8466.09,443,CSV,2025-12-08T10:54:29.191766
1347,Bluetooth Speaker Classic,2077.15,145,CSV,2025-12-08T10:54:29.191768
1348,Sugar 2kg Value,8914.4,299,CSV,2025-12-08T10:54:29.191769
1349,Coca-Cola 500ml Value,7680.13,92,API,2025-12-08T10:54:29.191771
1350,Smartphone Model X Mini,5006.2,48,API,2025-12-08T10:54:29.191772
1351,Bluetooth Speaker Deluxe,9814.28,62,API,2025-12-08T10:54:29.191773
1352,Dining Table Mini,3269.21,14,CSV,2025-12-08T10:54:29.191775
1353,Sports Jersey Limited,6302.15,137,CSV,2025-12-08T10:54:29.191777
1354,Dining Table Deluxe,6242.53,231,API,2025-12-08T10:54:29.191782
1355,Mineral Water 1L Pro,8639.62,410,API,2025-12-08T10:54:29.191784
1356,Dining Table Deluxe,753.7,487,API,2025-12-08T10:54:29.191785
1357,Laptop Slim 2024 Edition,1821.21,494,API,2025-12-08T10:54:29.191787
1358,"Smart TV 43"" Mini",2121.82,198,API,2025-12-08T10:54:29.191788
1359,Office Chair Classic,3020.54,410,API,2025-12-08T10:54:29.191790
1360,Office Chair 2024 Edition,6671.93,426,API,2025-12-08T10:54:29.191791
1361,Mineral Water 1L Limited,4482.15,198,API,2025-12-08T10:54:29.191792
1362,Coffee Table Classic,7577.08,415,API,2025-12-08T10:54:29.191794
1363,Mineral Water 1L Limited,6325.33,47,CSV,2025-12-08T10:54:29.191795
1364,Tusker Lager 500ml Limited,6780.58,331,CSV,2025-12-08T10:54:29.191797
1365,Kitenge Dress 2024 Edition,4708.78,40,API,2025-12-08T10:54:29.191798
1366,Office Chair Pro,6858.92,153,CSV,2025-12-08T10:54:29.191800
1367,Juice 1L 2024 Edition,5706.93,282,CSV,2025-12-08T10:54:29.191801
1368,"Smart TV 43"" Value",4277.89,48,API,2025-12-08T10:54:29.191803
